 3 0.1143 1.0857 0.1429 0 0.4286 1.0571 0.3714 0.1714 1.1714 0.5143 0.2 0.8286 0.9714 0.5429 0.8 0.2571 0.5429 0.2286 0.1714 1.1429 0.2571
 4 0.3143 0.8857 0.3429 0.4286 0 0.6286 0.1429 0.3429 0.7429 0.6286 0.2857 0.6286 0.5429 0.3143 0.4286 0.3143 0.3429 0.5714 0.5143 0.7429 0.6571
 5 0.9714 1.0857 0.9429 1.0571 0.6286 0 0.7714 0.9714 0.4286 1.2 0.9429 0.9714 0.2286 0.8 0.3429 0.8571 0.6571 1.1714 1.1143 0.4857 1.2857
 6 0.2571 0.8 0.3429 0.3714 0.1429 0.7714 0 0.2286 0.8 0.4571 0.1714 0.5429 0.6286 0.2 0.5714 0.3429 0.4857 0.5429 0.4857 0.8 0.5429
 7 0.0857 0.9143 0.2286 0.1714 0.3429 0.9714 0.2286 0 1.0286 0.3714 0.0571 0.6286 0.8571 0.3429 0.7429 0.3429 0.5714 0.4 0.3429 1 0.3143
 8 1.0571 0.7714 1.0857 1.1714 0.7429 0.4286 0.8 1.0286 0 1.0857 1 0.7429 0.2571 0.7143 0.6857 1.0571 0.9429 1.3429 1.2571 0.0857 1.3429
 9 0.4857 0.6857 0.6286 0.5143 0.6286 1.2 0.4571 0.3714 1.0857 0 0.4 0.4571 1 0.4 1.0571 0.7143 0.9143 0.7429 0.6857 1.0286 0.4286
 10 0.1143 0.8857 0.2571 0.2 0.2857 0.9429 0.1714 0.0571 1 0.4 0 0.6 0.8 0.3143 0.7143 0.3143 0.5429 0.4286 0.3714 0.9429 0.3714
 11 0.7143 0.2571 0.8571 0.8286 0.6286 0.9714 0.5429 0.6286 0.7429 0.4571 0.6 0 0.7429 0.3429 0.9714 0.8857 1 1.0571 0.9714 0.6857 0.8571
 12 0.8571 0.8571 0.8857 0.9714 0.5429 0.2286 0.6286 0.8571 0.2571 1 0.8 0.7429 0 0.6 0.4 0.8286 0.6857 1.1143 1.0571 0.3143 1.1714
 13 0.4286 0.6 0.5143 0.5429 0.3143 0.8 0.2 0.3429 0.7143 0.4 0.3143 0.3429 0.6 0 0.6857 0.5714 0.6571 0.7429 0.6857 0.6857 0.6286
 14 0.7143 1.1429 0.6571 0.8 0.4286 0.3429 0.5714 0.7429 0.6857 1.0571 0.7143 0.9714 0.4 0.6857 0 0.5714 0.3143 0.8571 0.8 0.7143 1.0571
 15 0.2286 1.1429 0.1143 0.2571 0.3143 0.8571 0.3429 0.3429 1.0571 0.7143 0.3143 0.8857 0.8286 0.5714 0.5714 0 0.2857 0.2857 0.2286 1.0571 0.5143
 16 0.4857 1.2286 0.4 0.5429 0.3429 0.6571 0.4857 0.5714 0.9429 0.9143 0.5429 1 0.6857 0.6571 0.3143 0.2857 0 0.5429 0.5143 0.9429 0.8
 17 0.3143 1.3143 0.2286 0.2286 0.5714 1.1714 0.5429 0.4 1.3429 0.7429 0.4286 1.0571 1.1143 0.7429 0.8571 0.2857 0.5429 0 0.0571 1.3143 0.3714
 18 0.2571 1.2571 0.1714 0.1714 0.5143 1.1143 0.4857 0.3429 1.2571 0.6857 0.3714 0.9714 1.0571 0.6857 0.8 0.2286 0.5143 0.0571 0 1.2571 0.3714
 19 1.0286 0.6857 1.0857 1.1429 0.7429 0.4857 0.8 1 0.0857 1.0286 0.9429 0.6857 0.3143 0.6857 0.7143 1.0571 0.9429 1.3143 1.2571 0 1.3143
 20 0.3429 1.0857 0.4 0.2571 0.6571 1.2857 0.5429 0.3143 1.3429 0.4286 0.3714 0.8571 1.1714 0.6286 1.0571 0.5143 0.8 0.3714 0.3714 1.3143 0
 [*,*,8]: 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 :=
 0 0 0.7778 0.1111 0.0889 0.2444 0.7556 0.2 0.0667 0.8222 0.3778 0.0889 0.5556 0.6667 0.3333 0.5556 0.1778 0.3778 0.2444 0.2 0.8 0.2667
 1 0.7778 0 0.8667 0.8444 0.6889 0.8444 0.6222 0.7111 0.6 0.5333 0.6889 0.2 0.6667 0.4667 0.8889 0.8889 0.9556 1.0222 0.9778 0.5333 0.8444
 2 0.1111 0.8667 0 0.1111 0.2667 0.7333 0.2667 0.1778 0.8444 0.4889 0.2 0.6667 0.6889 0.4 0.5111 0.0889 0.3111 0.1778 0.1333 0.8444 0.3111
 3 0.0889 0.8444 0.1111 0 0.3333 0.8222 0.2889 0.1333 0.9111 0.4 0.1556 0.6444 0.7556 0.4222 0.6222 0.2 0.4222 0.1778 0.1333 0.8889 0.2
 4 0.2444 0.6889 0.2667 0.3333 0 0.4889 0.1111 0.2667 0.5778 0.4889 0.2222 0.4889 0.4222 0.2444 0.3333 0.2444 0.2667 0.4444 0.4 0.5778 0.5111
 5 0.7556 0.8444 0.7333 0.8222 0.4889 0 0.6 0.7556 0.3333 0.9333 0.7333 0.7556 0.1778 0.6222 0.2667 0.6667 0.5111 0.9111 0.8667 0.3778 1
 6 0.2 0.6222 0.2667 0.2889 0.1111 0.6 0 0.1778 0.6222 0.3556 0.1333 0.4222 0.4889 0.1556 0.4444 0.2667 0.3778 0.4222 0.3778 0.6222 0.4222
 7 0.0667 0.7111 0.1778 0.1333 0.2667 0.7556 0.1778 0 0.8 0.2889 0.0444 0.4889 0.6667 0.2667 0.5778 0.2667 0.4444 0.3111 0.2667 0.7778 0.2444
 8 0.8222 0.6 0.8444 0.9111 0.5778 0.3333 0.6222 0.8 0 0.8444 0.7778 0.5778 0.2 0.5556 0.5333 0.8222 0.7333 1.0444 0.9778 0.0667 1.0444
 9 0.3778 0.5333 0.4889 0.4 0.4889 0.9333 0.3556 0.2889 0.8444 0 0.3111 0.3556 0.7778 0.3111 0.8222 0.5556 0.7111 0.5778 0.5333 0.8 0.3333
 10 0.0889 0.6889 0.2 0.1556 0.2222 0.7333 0.1333 0.0444 0.7778 0.3111 0 0.4667 0.6222 0.2444 0.5556 0.2444 0.4222 0.3333 0.2889 0.7333 0.2889
 11 0.5556 0.2 0.6667 0.6444 0.4889 0.7556 0.4222 0.4889 0.5778 0.3556 0.4667 0 0.5778 0.2667 0.7556 0.6889 0.7778 0.8222 0.7556 0.5333 0.6667
 12 0.6667 0.6667 0.6889 0.7556 0.4222 0.1778 0.4889 0.6667 0.2 0.7778 0.6222 0.5778 0 0.4667 0.3111 0.6444 0.5333 0.8667 0.8222 0.2444 0.9111
 13 0.3333 0.4667 0.4 0.4222 0.2444 0.6222 0.1556 0.2667 0.5556 0.3111 0.2444 0.2667 0.4667 0 0.5333 0.4444 0.5111 0.5778 0.5333 0.5333 0.4889
 14 0.5556 0.8889 0.5111 0.6222 0.3333 0.2667 0.4444 0.5778 0.5333 0.8222 0.5556 0.7556 0.3111 0.5333 0 0.4444 0.2444 0.6667 0.6222 0.5556 0.8222
 15 0.1778 0.8889 0.0889 0.2 0.2444 0.6667 0.2667 0.2667 0.8222 0.5556 0.2444 0.6889 0.6444 0.4444 0.4444 0 0.2222 0.2222 0.1778 0.8222 0.4
 16 0.3778 0.9556 0.3111 0.4222 0.2667 0.5111 0.3778 0.4444 0.7333 0.7111 0.4222 0.7778 0.5333 0.5111 0.2444 0.2222 0 0.4222 0.4 0.7333 0.6222
 17 0.2444 1.0222 0.1778 0.1778 0.4444 0.9111 0.4222 0.3111 1.0444 0.5778 0.3333 0.8222 0.8667 0.5778 0.6667 0.2222 0.4222 0 0.0444 1.0222 0.2889
 18 0.2 0.9778 0.1333 0.1333 0.4 0.8667 0.3778 0.2667 0.9778 0.5333 0.2889 0.7556 0.8222 0.5333 0.6222 0.1778 0.4 0.0444 0 0.9778 0.2889
 19 0.8 0.5333 0.8444 0.8889 0.5778 0.3778 0.6222 0.7778 0.0667 0.8 0.7333 0.5333 0.2444 0.5333 0.5556 0.8222 0.7333 1.0222 0.9778 0 1.0222
 20 0.2667 0.8444 0.3111 0.2 0.5111 1 0.4222 0.2444 1.0444 0.3333 0.2889 0.6667 0.9111 0.4889 0.8222 0.4 0.6222 0.2889 0.2889 1.0222 0
 [*,*,9]: 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 :=
 0 0 1.1667 0.1667 0.1333 0.3667 1.1333 0.3 0.1 1.2333 0.5667 0.1333 0.8333 1 0.5 0.8333 0.2667 0.5667 0.3667 0.3 1.2 0.4
 1 1.1667 0 1.3 1.2667 1.0333 1.2667 0.9333 1.0667 0.9 0.8 1.0333 0.3 1 0.7 1.3333 1.3333 1.4333 1.5333 1.4667 0.8 1.2667
 2 0.1667 1.3 0 0.1667 0.4 1.1 0.4 0.2667 1.2667 0.7333 0.3 1 1.0333 0.6 0.7667 0.1333 0.4667 0.2667 0.2 1.2667 0.4667
 3 0.1333 1.2667 0.1667 0 0.5 1.2333 0.4333 0.2 1.3667 0.6 0.2333 0.9667 1.1333 0.6333 0.9333 0.3 0.6333 0.2667 0.2 1.3333 0.3
 4 0.3667 1.0333 0.4 0.5 0 0.7333 0.1667 0.4 0.8667 0.7333 0.3333 0.7333 0.6333 0.3667 0.5 0.3667 0.4 0.6667 0.6 0.8667 0.7667
 5 1.1333 1.2667 1.1 1.2333 0.7333 0 0.9 1.1333 0.5 1.4 1.1 1.1333 0.2667 0.9333 0.4 1 0.7667 1.3667 1.3 0.5667 1.5
 6 0.3 0.9333 0.4 0.4333 0.1667 0.9 0 0.2667 0.9333 0.5333 0.2 0.6333 0.7333 0.2333 0.6667 0.4 0.5667 0.6333 0.5667 0.9333 0.6333
 7 0.1 1.0667 0.2667 0.2 0.4 1.1333 0.2667 0 1.2 0.4333 0.0667 0.7333 1 0.4 0.8667 0.4 0.6667 0.4667 0.4 1.1667 0.3667
 8 1.2333 0.9 1.2667 1.3667 0.8667 0.5 0.9333 1.2 0 1.2667 1.1667 0.8667 0.3 0.8333 0.8 1.2333 1.1 1.5667 1.4667 0.1 1.5667
 9 0.5667 0.8 0.7333 0.6 0.7333 1.4 0.5333 0.4333 1.2667 0 0.4667 0.5333 1.1667 0.4667 1.2333 0.8333 1.0667 0.8667 0.8 1.2 0.5
 10 0.1333 1.0333 0.3 0.2333 0.3333 1.1 0.2 0.0667 1.1667 0.4667 0 0.7 0.9333 0.3667 0.8333 0.3667 0.6333 0.5 0.4333 1.1 0.4333
 11 0.8333 0.3 1 0.9667 0.7333 1.1333 0.6333 0.7333 0.8667 0.5333 0.7 0 0.8667 0.4 1.1333 1.0333 1.1667 1.2333 1.1333 0.8 1
 12 1 1 1.0333 1.1333 0.6333 0.2667 0.7333 1 0.3 1.1667 0.9333 0.8667 0 0.7 0.4667 0.9667 0.8 1.3 1.2333 0.3667 1.3667
 13 0.5 0.7 0.6 0.6333 0.3667 0.9333 0.2333 0.4 0.8333 0.4667 0.3667 0.4 0.7 0 0.8 0.6667 0.7667 0.8667 0.8 0.8 0.7333
 14 0.8333 1.3333 0.7667 0.9333 0.5 0.4 0.6667 0.8667 0.8 1.2333 0.8333 1.1333 0.4667 0.8 0 0.6667 0.3667 1 0.9333 0.8333 1.2333
 15 0.2667 1.3333 0.1333 0.3 0.3667 1 0.4 0.4 1.2333 0.8333 0.3667 1.0333 0.9667 0.6667 0.6667 0 0.3333 0.3333 0.2667 1.2333 0.6
 16 0.5667 1.4333 0.4667 0.6333 0.4 0.7667 0.5667 0.6667 1.1 1.0667 0.6333 1.1667 0.8 0.7667 0.3667 0.3333 0 0.6333 0.6 1.1 0.9333
 17 0.3667 1.5333 0.2667 0.2667 0.6667 1.3667 0.6333 0.4667 1.5667 0.8667 0.5 1.2333 1.3 0.8667 1 0.3333 0.6333 0 0.0667 1.5333 0.4333
 18 0.3 1.4667 0.2 0.2 0.6 1.3 0.5667 0.4 1.4667 0.8 0.4333 1.1333 1.2333 0.8 0.9333 0.2667 0.6 0.0667 0 1.4667 0.4333
 19 1.2 0.8 1.2667 1.3333 0.8667 0.5667 0.9333 1.1667 0.1 1.2 1.1 0.8 0.3667 0.8 0.8333 1.2333 1.1 1.5333 1.4667 0 1.5333
 20 0.4 1.2667 0.4667 0.3 0.7667 1.5 0.6333 0.3667 1.5667 0.5 0.4333 1 1.3667 0.7333 1.2333 0.6 0.9333 0.4333 0.4333 1.5333 0
 [*,*,10]: 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 :=
 0 0 1.75 0.25 0.2 0.55 1.7 0.45 0.15 1.85 0.85 0.2 1.25 1.5 0.75 1.25 0.4 0.85 0.55 0.45 1.8 0.6
 1 1.75 0 1.95 1.9 1.55 1.9 1.4 1.6 1.35 1.2 1.55 0.45 1.5 1.05 2 2 2.15 2.3 2.2 1.2 1.9
 2 0.25 1.95 0 0.25 0.6 1.65 0.6 0.4 1.9 1.1 0.45 1.5 1.55 0.9 1.15 0.2 0.7 0.4 0.3 1.9 0.7
 3 0.2 1.9 0.25 0 0.75 1.85 0.65 0.3 2.05 0.9 0.35 1.45 1.7 0.95 1.4 0.45 0.95 0.4 0.3 2 0.45
 4 0.55 1.55 0.6 0.75 0 1.1 0.25 0.6 1.3 1.1 0.5 1.1 0.95 0.55 0.75 0.55 0.6 1 0.9 1.3 1.15
 5 1.7 1.9 1.65 1.85 1.1 0 1.35 1.7 0.75 2.1 1.65 1.7 0.4 1.4 0.6 1.5 1.15 2.05 1.95 0.85 2.25
 6 0.45 1.4 0.6 0.65 0.25 1.35 0 0.4 1.4 0.8 0.3 0.95 1.1 0.35 1 0.6 0.85 0.95 0.85 1.4 0.95
 7 0.15 1.6 0.4 0.3 0.6 1.7 0.4 0 1.8 0.65 0.1 1.1 1.5 0.6 1.3 0.6 1 0.7 0.6 1.75 0.55
 8 1.85 1.35 1.9 2.05 1.3 0.75 1.4 1.8 0 1.9 1.75 1.3 0.45 1.25 1.2 1.85 1.65 2.35 2.2 0.15 2.35
 9 0.85 1.2 1.1 0.9 1.1 2.1 0.8 0.65 1.9 0 0.7 0.8 1.75 0.7 1.85 1.25 1.6 1.3 1.2 1.8 0.75
 10 0.2 1.55 0.45 0.35 0.5 1.65 0.3 0.1 1.75 0.7 0 1.05 1.4 0.55 1.25 0.55 0.95 0.75 0.65 1.65 0.65
 11 1.25 0.45 1.5 1.45 1.1 1.7 0.95 1.1 1.3 0.8 1.05 0 1.3 0.6 1.7 1.55 1.75 1.85 1.7 1.2 1.5
 12 1.5 1.5 1.55 1.7 0.95 0.4 1.1 1.5 0.45 1.75 1.4 1.3 0 1.05 0.7 1.45 1.2 1.95 1.85 0.55 2.05
 13 0.75 1.05 0.9 0.95 0.55 1.4 0.35 0.6 1.25 0.7 0.55 0.6 1.05 0 1.2 1 1.15 1.3 1.2 1.2 1.1
 14 1.25 2 1.15 1.4 0.75 0.6 1 1.3 1.2 1.85 1.25 1.7 0.7 1.2 0 1 0.55 1.5 1.4 1.25 1.85
 15 0.4 2 0.2 0.45 0.55 1.5 0.6 0.6 1.85 1.25 0.55 1.55 1.45 1 1 0 0.5 0.5 0.4 1.85 0.9
 16 0.85 2.15 0.7 0.95 0.6 1.15 0.85 1 1.65 1.6 0.95 1.75 1.2 1.15 0.55 0.5 0 0.95 0.9 1.65 1.4
 17 0.55 2.3 0.4 0.4 1 2.05 0.95 0.7 2.35 1.3 0.75 1.85 1.95 1.3 1.5 0.5 0.95 0 0.1 2.3 0.65
 18 0.45 2.2 0.3 0.3 0.9 1.95 0.85 0.6 2.2 1.2 0.65 1.7 1.85 1.2 1.4 0.4 0.9 0.1 0 2.2 0.65
 19 1.8 1.2 1.9 2 1.3 0.85 1.4 1.75 0.15 1.8 1.65 1.2 0.55 1.2 1.25 1.85 1.65 2.3 2.2 0 2.3
 20 0.6 1.9 0.7 0.45 1.15 2.25 0.95 0.55 2.35 0.75 0.65 1.5 2.05 1.1 1.85 0.9 1.4 0.65 0.65 2.3 0
 ;

param nmuelles := 2;
param durH := 0.166;
param Lc := 3;
param tcarga := 0.5;
param M := 9999;
param pw := 10000;
